g	nindividual	cost	p(0)	p(1)	p(2)	p(3)	p(4)	p(5)	
6	34	0.000453312	17.1598	0.86578	54.8188	27.3198	0.342803	16.2099
6	500	0.000454952	30.8472	0.939867	80.5268	62.801	0.0624221	42.1432
7	541	5.74052e-05	16.991	0.730779	3.72617	56.9651	0.09334	10.2573
7	456	0.000115784	16.7842	1	34.0916	26.4437	0.176094	19.6135
7	502	0.000120583	18.5055	0.968482	80.4132	24.9832	0.182298	21.6567
7	434	0.000138798	16.997	1	60.7747	57.0138	0.0924965	10.3024
7	545	0.000155754	18.623	0.784474	37.6125	30.1556	0.239851	21.7454
7	462	0.000170325	14.436	0.988194	81.1473	44.1441	0.256282	11.6404
7	505	0.000177606	17.2274	0.974319	43.0353	17.9201	0.25143	15.0675
7	523	0.000179521	16.9706	0.978296	43.309	58.3239	0.253514	24.0424
7	498	0.000179896	17.1021	0.971166	43.1988	17.9767	0.253126	15.094
7	533	0.000215958	18.6903	0.96668	81.161	62.5529	0.0618235	50.634
7	501	0.00023788	25.6089	0.735152	86.5093	24.71	0.181883	5.33854
7	342	0.000241641	15.3568	0.959549	49.5201	17.303	0.379222	14.6709
7	405	0.000257178	25.3935	0.695955	81.6063	15.018	0.260134	83.192
7	460	0.000259104	16.8629	0.542981	3.72747	14.6674	0.0621696	46.4185
7	496	0.000271767	19.4231	0.541942	60.4184	14.6161	0.254104	53.3716
7	550	0.000274347	25.7806	0.87678	80.9839	27.2694	0.256372	52.5256
7	511	0.000289169	25.839	0.717366	45.2517	51.1031	0.0611208	53.2527
7	546	0.00029408	25.9852	0.722914	81.4624	51.9835	0.0609735	9.33908
7	535	0.000294471	26.0063	0.726292	81.1915	55.8806	0.0617217	22.1424
7	432	0.000301046	17.1288	0.734601	42.9553	43.4765	0.254695	23.0906
7	417	0.000301776	25.8839	0.722632	80.4121	81.4051	0.0620955	9.29927
7	441	0.00031321	26.2725	0.657559	72.8497	81.0871	0.0622219	24.2451
7	527	0.000313367	26.6208	0.72865	72.0193	58.5512	0.0620636	46.9348
7	497	0.000317463	25.85	0.784764	84.5836	30.2652	0.240713	5.31771
7	418	0.000331632	25.9271	0.79217	3.74751	3.18346	0.365025	1.73331
7	506	0.000334631	25.4675	0.968746	82.3236	26.5844	0.0610007	11.4041
7	513	0.000356842	29.3575	0.809757	38.0292	25.0318	0.182983	21.6896
7	459	0.000357033	25.7739	0.719738	3.70207	44.6957	0.0152248	53.5197
7	544	0.000363298	25.969	0.78272	3.66642	45.0641	0.0152478	54.0126
7	427	0.000366314	29.4395	0.734306	37.7516	24.9528	0.182301	21.8869
7	526	0.000367732	25.8716	0.973017	3.71628	44.8013	0.0153128	11.3142
7	367	0.000368994	29.483	0.877886	81.1567	27.4923	0.197863	11.8862
7	515	0.000378231	28.9253	0.468625	82.503	51.8429	0.0614411	22.1452
7	529	0.000385647	29.7163	0.835447	85.1947	30.2409	0.183637	22.0579
7	478	0.000387067	25.931	0.814827	3.73217	14.5299	0.367672	1.74209
7	481	0.000390045	29.0801	0.411615	82.0403	52.12	0.0608518	21.9234
7	489	0.000390163	28.9643	0.725734	67.117	63.0175	0.0844982	47.0677
7	536	0.000390584	29.1531	0.731108	82.6128	52.286	0.0602697	22.2892
7	323	0.00039086	29.2088	0.932271	3.66774	14.7009	0.242139	46.7239
7	519	0.000392324	29.1614	0.740182	38.0791	52.0328	0.0617947	11.4385
7	419	0.000392572	29.217	0.73911	81.2713	52.5018	0.0611544	21.9632
7	411	0.00039394	29.2863	0.73585	80.6227	52.6339	0.0616808	86.1986
7	542	0.000394311	28.9698	0.913856	34.1607	44.2016	0.0614514	52.9304
7	358	0.000394371	18.775	0.971413	34.3426	14.8239	0.556189	11.4186
7	251	0.000397691	26.4657	0.656107	72.6669	58.0974	0.0558852	24.0845
7	549	0.000398291	28.958	0.973261	44.8108	52.7573	0.0615801	21.832
7	357	0.000399858	29.4521	0.735455	81.3163	53.1077	0.0615693	22.1603
7	514	0.00040083	29.5477	0.729171	99.6564	51.7429	0.0629984	22.1185
7	451	0.000401511	29.4813	0.72495	45.1181	53.194	0.0617056	21.9381
7	463	0.000402537	29.5045	0.728326	80.5535	55.654	0.0618754	22.013
8	541	5.74052e-05	15.2919	0.803857	3.35356	51.2686	0.102674	9.23156
8	567	6.80907e-05	16.8971	0.73264	37.9416	56.624	0.0939678	10.1687
8	582	9.18221e-05	18.6203	0.721673	3.68336	24.8007	0.182269	53.1518
8	456	0.000115784	16.7842	1	34.0916	26.4437	0.176094	19.6135
8	502	0.000120583	18.5055	0.968482	80.4132	24.9832	0.182298	21.6567
8	579	0.00013823	16.9396	0.979079	43.0379	43.6372	0.251117	15.1547
8	434	0.000138798	16.997	1	60.7747	57.0138	0.0924965	10.3024
8	545	0.000155754	18.623	0.784474	37.6125	30.1556	0.239851	21.7454
8	462	0.000170325	14.436	0.988194	81.1473	44.1441	0.256282	11.6404
8	505	0.000177606	17.2274	0.974319	43.0353	17.9201	0.25143	15.0675
8	523	0.000179521	16.9706	0.978296	43.309	58.3239	0.253514	24.0424
8	498	0.000179896	17.1021	0.971166	43.1988	17.9767	0.253126	15.094
8	558	0.000180415	16.9186	0.980715	33.934	58.2647	0.254675	53.4481
8	594	0.000210212	18.5337	0.739502	37.8102	30.2213	0.255894	23.1999
8	533	0.000215958	18.6903	0.96668	81.161	62.5529	0.0618235	50.634
8	501	0.00023788	25.6089	0.735152	86.5093	24.71	0.181883	5.33854
8	342	0.000241641	15.3568	0.959549	49.5201	17.303	0.379222	14.6709
8	405	0.000257178	25.3935	0.695955	81.6063	15.018	0.260134	83.192
8	460	0.000259104	16.8629	0.542981	3.72747	14.6674	0.0621696	46.4185
8	496	0.000271767	19.4231	0.541942	60.4184	14.6161	0.254104	53.3716
8	550	0.000274347	25.7806	0.87678	80.9839	27.2694	0.256372	52.5256
8	511	0.000289169	25.839	0.717366	45.2517	51.1031	0.0611208	53.2527
8	566	0.000291928	25.9386	0.71699	81.7899	50.6759	0.0607692	53.0439
8	546	0.00029408	25.9852	0.722914	81.4624	51.9835	0.0609735	9.33908
8	535	0.000294471	26.0063	0.726292	81.1915	55.8806	0.0617217	22.1424
8	559	0.000294685	26.0227	0.719103	80.5345	51.7828	0.0607935	22.2142
8	577	0.000294813	26.0085	0.725943	81.8125	55.4946	0.0612081	52.3779
8	588	0.00029497	26.0658	0.715555	81.2577	50.7076	0.061096	53.1102
8	432	0.000301046	17.1288	0.734601	42.9553	43.4765	0.254695	23.0906
8	417	0.000301776	25.8839	0.722632	80.4121	81.4051	0.0620955	9.29927
8	592	0.000302596	26.0337	0.814701	38.0964	52.0673	0.0623516	1.75561
8	568	0.000308022	25.6355	0.973551	80.3657	55.2545	0.0623802	11.3416
8	578	0.000308396	26.4482	0.723298	80.8351	58.0093	0.0616035	11.9274
8	585	0.000308847	25.9326	0.786703	83.8057	30.2995	0.0621766	5.36207
8	563	0.000308982	25.65	0.970012	44.8696	52.6805	0.0620351	21.6774
8	441	0.00031321	26.2725	0.657559	72.8497	81.0871	0.0622219	24.2451
8	527	0.000313367	26.6208	0.72865	72.0193	58.5512	0.0620636	46.9348
8	598	0.000316314	25.9034	0.964689	45.0296	50.9788	0.0612354	21.7225
8	497	0.000317463	25.85	0.784764	84.5836	30.2652	0.240713	5.31771
8	593	0.000320888	26.3143	0.9947	72.6226	58.2658	0.175811	24.2409
8	418	0.000331632	25.9271	0.79217	3.74751	3.18346	0.365025	1.73331
8	506	0.000334631	25.4675	0.968746	82.3236	26.5844	0.0610007	11.4041
8	551	0.00034501	29.2338	0.970781	80.7356	25.0449	0.181232	21.6835
8	513	0.000356842	29.3575	0.809757	38.0292	25.0318	0.182983	21.6896
8	459	0.000357033	25.7739	0.719738	3.70207	44.6957	0.0152248	53.5197
8	544	0.000363298	25.969	0.78272	3.66642	45.0641	0.0152478	54.0126
8	427	0.000366314	29.4395	0.734306	37.7516	24.9528	0.182301	21.8869
8	526	0.000367732	25.8716	0.973017	3.71628	44.8013	0.0153128	11.3142
8	367	0.000368994	29.483	0.877886	81.1567	27.4923	0.197863	11.8862
8	572	0.000376413	29.6743	0.88355	70.5503	27.7338	0.196899	11.8339
9	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
9	642	6.66619e-05	17.0759	0.987583	42.9898	43.354	0.18353	5.34546
9	567	6.80907e-05	16.8971	0.73264	37.9416	56.624	0.0939678	10.1687
9	582	9.18221e-05	18.6203	0.721673	3.68336	24.8007	0.182269	53.1518
9	634	0.000108323	18.6271	0.7304	80.2178	24.9295	0.183368	21.485
9	626	0.00010862	18.7154	0.718494	37.9372	24.6779	0.182532	53.407
9	608	0.000112607	17.0338	0.722455	3.6578	24.5708	0.093792	10.2374
9	456	0.000115784	16.7842	1	34.0916	26.4437	0.176094	19.6135
9	502	0.000120583	18.5055	0.968482	80.4132	24.9832	0.182298	21.6567
9	640	0.000131969	16.7555	0.955701	49.5235	26.6941	0.175459	14.7066
9	579	0.00013823	16.9396	0.979079	43.0379	43.6372	0.251117	15.1547
9	434	0.000138798	16.997	1	60.7747	57.0138	0.0924965	10.3024
9	638	0.000140681	16.8784	0.54285	3.6683	24.914	0.0625567	46.3074
9	637	0.000148093	18.6169	0.717282	81.6205	43.7273	0.182522	53.511
9	616	0.000151774	18.4101	0.736634	37.8929	58.4394	0.0617763	23.3339
9	624	0.000153601	17.132	0.805992	38.2274	24.8135	0.25119	21.6052
9	545	0.000155754	18.623	0.784474	37.6125	30.1556	0.239851	21.7454
9	462	0.000170325	14.436	0.988194	81.1473	44.1441	0.256282	11.6404
9	505	0.000177606	17.2274	0.974319	43.0353	17.9201	0.25143	15.0675
9	523	0.000179521	16.9706	0.978296	43.309	58.3239	0.253514	24.0424
9	498	0.000179896	17.1021	0.971166	43.1988	17.9767	0.253126	15.094
9	558	0.000180415	16.9186	0.980715	33.934	58.2647	0.254675	53.4481
9	611	0.000187185	16.8771	0.781321	37.4716	30.4466	0.25303	21.7695
9	604	0.000189931	16.9765	0.784087	42.8861	17.9546	0.250871	15.2056
9	623	0.000201987	18.8702	0.96561	37.5461	62.3867	0.241786	21.9379
9	594	0.000210212	18.5337	0.739502	37.8102	30.2213	0.255894	23.1999
9	622	0.000211817	18.7483	0.972047	37.8966	62.5612	0.0619619	50.2592
9	533	0.000215958	18.6903	0.96668	81.161	62.5529	0.0618235	50.634
9	501	0.00023788	25.6089	0.735152	86.5093	24.71	0.181883	5.33854
9	342	0.000241641	15.3568	0.959549	49.5201	17.303	0.379222	14.6709
9	650	0.00025631	26.0312	0.718678	45.012	24.8525	0.18262	5.38696
9	405	0.000257178	25.3935	0.695955	81.6063	15.018	0.260134	83.192
9	460	0.000259104	16.8629	0.542981	3.72747	14.6674	0.0621696	46.4185
9	606	0.000268643	25.8264	0.689124	81.2651	14.8879	0.262101	11.2161
9	496	0.000271767	19.4231	0.541942	60.4184	14.6161	0.254104	53.3716
9	550	0.000274347	25.7806	0.87678	80.9839	27.2694	0.256372	52.5256
9	605	0.00027559	25.4745	0.69031	98.1512	58.0098	0.061757	83.7091
9	627	0.00028626	18.6037	0.788208	45.4743	30.4177	0.061686	52.7594
9	619	0.000287912	26.0468	0.87948	84.0726	30.4342	0.239188	50.2224
9	511	0.000289169	25.839	0.717366	45.2517	51.1031	0.0611208	53.2527
9	635	0.000291728	25.9411	0.72413	81.8042	50.2437	0.0617736	11.8968
9	566	0.000291928	25.9386	0.71699	81.7899	50.6759	0.0607692	53.0439
9	546	0.00029408	25.9852	0.722914	81.4624	51.9835	0.0609735	9.33908
9	602	0.00029417	26.0216	0.713569	81.2712	50.2334	0.0605547	46.6511
9	535	0.000294471	26.0063	0.726292	81.1915	55.8806	0.0617217	22.1424
9	559	0.000294685	26.0227	0.719103	80.5345	51.7828	0.0607935	22.2142
9	645	0.000294786	26.0606	0.71589	81.6062	51.5265	0.0612002	52.8841
9	577	0.000294813	26.0085	0.725943	81.8125	55.4946	0.0612081	52.3779
9	588	0.00029497	26.0658	0.715555	81.2577	50.7076	0.061096	53.1102
9	609	0.000297737	25.6969	0.730328	81.2025	30.2339	0.0617586	55.7769
10	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
10	686	5.90275e-05	17.0376	0.727291	3.68151	58.7347	0.0947053	24.1846
10	642	6.66619e-05	17.0759	0.987583	42.9898	43.354	0.18353	5.34546
10	567	6.80907e-05	16.8971	0.73264	37.9416	56.624	0.0939678	10.1687
10	582	9.18221e-05	18.6203	0.721673	3.68336	24.8007	0.182269	53.1518
10	634	0.000108323	18.6271	0.7304	80.2178	24.9295	0.183368	21.485
10	626	0.00010862	18.7154	0.718494	37.9372	24.6779	0.182532	53.407
10	685	0.000110731	18.4582	0.871086	80.7589	24.9889	0.184634	50.2757
10	608	0.000112607	17.0338	0.722455	3.6578	24.5708	0.093792	10.2374
10	652	0.000114851	16.8047	0.980235	43.3734	30.3016	0.252091	55.8636
10	456	0.000115784	16.7842	1	34.0916	26.4437	0.176094	19.6135
10	663	0.000118548	17.0946	0.81165	37.6594	24.8052	0.181661	21.7407
10	502	0.000120583	18.5055	0.968482	80.4132	24.9832	0.182298	21.6567
10	677	0.000123687	13.7704	0.994899	3.03061	46.2299	0.0920379	10.1653
10	695	0.000127561	16.9176	0.946635	61.1666	26.4332	0.17577	10.359
10	640	0.000131969	16.7555	0.955701	49.5235	26.6941	0.175459	14.7066
10	579	0.00013823	16.9396	0.979079	43.0379	43.6372	0.251117	15.1547
10	434	0.000138798	16.997	1	60.7747	57.0138	0.0924965	10.3024
10	638	0.000140681	16.8784	0.54285	3.6683	24.914	0.0625567	46.3074
10	637	0.000148093	18.6169	0.717282	81.6205	43.7273	0.182522	53.511
10	616	0.000151774	18.4101	0.736634	37.8929	58.4394	0.0617763	23.3339
10	624	0.000153601	17.132	0.805992	38.2274	24.8135	0.25119	21.6052
10	545	0.000155754	18.623	0.784474	37.6125	30.1556	0.239851	21.7454
10	698	0.000158652	18.7771	0.786513	37.2582	62.0764	0.0621207	21.9083
10	654	0.000160318	18.682	0.781684	38.2424	30.1294	0.241865	21.5834
10	665	0.000160911	14.5084	0.713331	80.5648	44.5214	0.181372	11.65
10	462	0.000170325	14.436	0.988194	81.1473	44.1441	0.256282	11.6404
10	671	0.000176136	18.6186	0.713454	38.2036	50.6869	0.183856	52.9823
10	505	0.000177606	17.2274	0.974319	43.0353	17.9201	0.25143	15.0675
10	523	0.000179521	16.9706	0.978296	43.309	58.3239	0.253514	24.0424
10	498	0.000179896	17.1021	0.971166	43.1988	17.9767	0.253126	15.094
10	558	0.000180415	16.9186	0.980715	33.934	58.2647	0.254675	53.4481
10	611	0.000187185	16.8771	0.781321	37.4716	30.4466	0.25303	21.7695
10	604	0.000189931	16.9765	0.784087	42.8861	17.9546	0.250871	15.2056
10	667	0.000192771	16.9191	0.734787	86.2916	24.8425	0.251468	23.9971
10	623	0.000201987	18.8702	0.96561	37.5461	62.3867	0.241786	21.9379
10	674	0.000202615	18.7728	0.969109	60.1759	14.4819	0.253101	53.424
10	676	0.000209988	18.8227	0.963352	49.7535	62.8585	0.0620628	50.3555
10	594	0.000210212	18.5337	0.739502	37.8102	30.2213	0.255894	23.1999
10	622	0.000211817	18.7483	0.972047	37.8966	62.5612	0.0619619	50.2592
10	672	0.000214218	18.5928	0.976822	37.6097	62.0209	0.0622231	50.0056
10	533	0.000215958	18.6903	0.96668	81.161	62.5529	0.0618235	50.634
10	699	0.000229795	25.3741	0.741024	86.0306	24.8953	0.180319	5.3849
10	501	0.00023788	25.6089	0.735152	86.5093	24.71	0.181883	5.33854
10	342	0.000241641	15.3568	0.959549	49.5201	17.303	0.379222	14.6709
10	682	0.000248369	26.2333	0.97253	43.1195	18.1027	0.255259	21.9997
10	692	0.000248583	25.8308	0.729822	80.394	25.222	0.183787	5.34369
10	650	0.00025631	26.0312	0.718678	45.012	24.8525	0.18262	5.38696
10	405	0.000257178	25.3935	0.695955	81.6063	15.018	0.260134	83.192
10	460	0.000259104	16.8629	0.542981	3.72747	14.6674	0.0621696	46.4185
11	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
11	686	5.90275e-05	17.0376	0.727291	3.68151	58.7347	0.0947053	24.1846
11	642	6.66619e-05	17.0759	0.987583	42.9898	43.354	0.18353	5.34546
11	567	6.80907e-05	16.8971	0.73264	37.9416	56.624	0.0939678	10.1687
11	582	9.18221e-05	18.6203	0.721673	3.68336	24.8007	0.182269	53.1518
11	724	0.000107628	18.7312	1	3.0141	46.1084	0.092794	10.1338
11	711	0.000107764	18.7425	0.972014	81.9591	62.0719	0.182235	21.7395
11	634	0.000108323	18.6271	0.7304	80.2178	24.9295	0.183368	21.485
11	626	0.00010862	18.7154	0.718494	37.9372	24.6779	0.182532	53.407
11	685	0.000110731	18.4582	0.871086	80.7589	24.9889	0.184634	50.2757
11	608	0.000112607	17.0338	0.722455	3.6578	24.5708	0.093792	10.2374
11	729	0.000113126	18.4369	0.964481	37.4789	30.127	0.254564	77.0464
11	652	0.000114851	16.8047	0.980235	43.3734	30.3016	0.252091	55.8636
11	456	0.000115784	16.7842	1	34.0916	26.4437	0.176094	19.6135
11	701	0.000116013	18.6624	0.962901	34.1242	24.8779	0.181124	21.7698
11	718	0.000116528	17.1305	0.991662	60.5334	62.4106	0.0929988	10.3715
11	732	0.00011662	17.1847	0.809121	37.9283	24.6686	0.179917	15.0548
11	663	0.000118548	17.0946	0.81165	37.6594	24.8052	0.181661	21.7407
11	502	0.000120583	18.5055	0.968482	80.4132	24.9832	0.182298	21.6567
11	706	0.000121729	18.4887	0.960748	80.3218	24.8216	0.181069	21.6714
11	677	0.000123687	13.7704	0.994899	3.03061	46.2299	0.0920379	10.1653
11	695	0.000127561	16.9176	0.946635	61.1666	26.4332	0.17577	10.359
11	640	0.000131969	16.7555	0.955701	49.5235	26.6941	0.175459	14.7066
11	728	0.000132353	16.8465	0.948265	49.4595	26.203	0.176059	14.5904
11	720	0.000137458	17.1002	0.867324	80.5746	24.9943	0.250371	14.9877
11	579	0.00013823	16.9396	0.979079	43.0379	43.6372	0.251117	15.1547
11	434	0.000138798	16.997	1	60.7747	57.0138	0.0924965	10.3024
11	702	0.000138804	16.8455	0.981025	45.162	43.5528	0.252191	15.1518
11	638	0.000140681	16.8784	0.54285	3.6683	24.914	0.0625567	46.3074
11	750	0.000143763	18.5261	0.698105	81.9619	58.067	0.0616583	23.1683
11	637	0.000148093	18.6169	0.717282	81.6205	43.7273	0.182522	53.511
11	730	0.000149327	17.0848	0.869794	3.69151	24.8434	0.0953325	56.8747
11	616	0.000151774	18.4101	0.736634	37.8929	58.4394	0.0617763	23.3339
11	624	0.000153601	17.132	0.805992	38.2274	24.8135	0.25119	21.6052
11	736	0.000154326	18.8035	0.963474	59.8389	45.9388	0.0913126	10.1671
11	545	0.000155754	18.623	0.784474	37.6125	30.1556	0.239851	21.7454
11	731	0.000157638	19.0026	0.767636	49.3662	62.458	0.061625	50.2686
11	726	0.000157882	18.9145	0.785818	36.9761	62.0894	0.0624001	22.0094
11	698	0.000158652	18.7771	0.786513	37.2582	62.0764	0.0621207	21.9083
11	654	0.000160318	18.682	0.781684	38.2424	30.1294	0.241865	21.5834
11	665	0.000160911	14.5084	0.713331	80.5648	44.5214	0.181372	11.65
11	462	0.000170325	14.436	0.988194	81.1473	44.1441	0.256282	11.6404
11	733	0.000171571	16.7005	0.985412	43.7149	58.1355	0.252199	55.7215
11	714	0.000171825	14.4536	0.717256	38.118	30.4757	0.182673	23.1493
11	671	0.000176136	18.6186	0.713454	38.2036	50.6869	0.183856	52.9823
11	505	0.000177606	17.2274	0.974319	43.0353	17.9201	0.25143	15.0675
11	523	0.000179521	16.9706	0.978296	43.309	58.3239	0.253514	24.0424
11	498	0.000179896	17.1021	0.971166	43.1988	17.9767	0.253126	15.094
11	558	0.000180415	16.9186	0.980715	33.934	58.2647	0.254675	53.4481
11	723	0.000182744	18.4186	0.97225	38.0315	77.6647	0.0619274	50.7009
12	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
12	795	5.71575e-05	16.9176	0.726525	37.757	77.9336	0.0948827	66.35
12	686	5.90275e-05	17.0376	0.727291	3.68151	58.7347	0.0947053	24.1846
12	642	6.66619e-05	17.0759	0.987583	42.9898	43.354	0.18353	5.34546
12	567	6.80907e-05	16.8971	0.73264	37.9416	56.624	0.0939678	10.1687
12	799	8.56392e-05	16.8992	0.993945	3.70666	58.347	0.176483	19.5248
12	756	8.65896e-05	18.7743	0.979489	80.7743	44.0577	0.183411	21.3929
12	582	9.18221e-05	18.6203	0.721673	3.68336	24.8007	0.182269	53.1518
12	761	9.28387e-05	19.0191	0.782488	37.0053	62.3507	0.124719	53.3967
12	793	9.9907e-05	18.5346	0.803588	18.9757	24.587	0.181733	21.7487
12	771	0.000105407	18.4793	0.731709	79.8379	25.0144	0.182124	10.1064
12	794	0.000106849	18.7756	0.982145	43.1448	30.462	0.252542	2.58956
12	780	0.000106892	18.6877	0.994014	3.66403	45.8424	0.180777	10.1744
12	791	0.00010737	18.7735	0.728686	3.00415	58.8479	0.0940892	24.1642
12	724	0.000107628	18.7312	1	3.0141	46.1084	0.092794	10.1338
12	711	0.000107764	18.7425	0.972014	81.9591	62.0719	0.182235	21.7395
12	769	0.00010809	17.2271	0.981834	37.9025	78.0766	0.182274	53.646
12	634	0.000108323	18.6271	0.7304	80.2178	24.9295	0.183368	21.485
12	626	0.00010862	18.7154	0.718494	37.9372	24.6779	0.182532	53.407
12	760	0.000108702	18.9491	0.95911	59.5752	26.5414	0.17531	10.2044
12	800	0.000109593	18.6608	0.979534	33.8258	30.4137	0.25232	53.4397
12	685	0.000110731	18.4582	0.871086	80.7589	24.9889	0.184634	50.2757
12	608	0.000112607	17.0338	0.722455	3.6578	24.5708	0.093792	10.2374
12	729	0.000113126	18.4369	0.964481	37.4789	30.127	0.254564	77.0464
12	762	0.000114135	18.7587	0.967704	34.4254	25.0494	0.182718	21.927
12	652	0.000114851	16.8047	0.980235	43.3734	30.3016	0.252091	55.8636
12	763	0.000115397	16.9777	0.961706	18.2051	24.5572	0.25068	15.0709
12	768	0.00011552	16.9997	0.714357	49.1017	26.271	0.182192	14.4865
12	456	0.000115784	16.7842	1	34.0916	26.4437	0.176094	19.6135
12	701	0.000116013	18.6624	0.962901	34.1242	24.8779	0.181124	21.7698
12	718	0.000116528	17.1305	0.991662	60.5334	62.4106	0.0929988	10.3715
12	732	0.00011662	17.1847	0.809121	37.9283	24.6686	0.179917	15.0548
12	796	0.000117608	18.4649	0.952498	80.5661	25.1997	0.181689	21.5411
12	759	0.000117725	17.255	0.872195	38.0118	24.7589	0.214169	56.9809
12	663	0.000118548	17.0946	0.81165	37.6594	24.8052	0.181661	21.7407
12	781	0.000118576	18.4872	0.967527	33.8817	24.8027	0.182923	50.6253
12	502	0.000120583	18.5055	0.968482	80.4132	24.9832	0.182298	21.6567
12	706	0.000121729	18.4887	0.960748	80.3218	24.8216	0.181069	21.6714
12	774	0.000123341	16.9828	0.861308	80.8414	25.1289	0.181941	11.6939
12	677	0.000123687	13.7704	0.994899	3.03061	46.2299	0.0920379	10.1653
12	695	0.000127561	16.9176	0.946635	61.1666	26.4332	0.17577	10.359
12	797	0.000129099	16.855	0.979946	43.5735	57.4222	0.0922823	10.3541
12	640	0.000131969	16.7555	0.955701	49.5235	26.6941	0.175459	14.7066
12	728	0.000132353	16.8465	0.948265	49.4595	26.203	0.176059	14.5904
12	783	0.000135413	17.1947	0.874816	42.9918	24.8517	0.254556	15.0229
12	751	0.000136814	16.836	1	60.4574	56.5168	0.0932089	10.3143
12	720	0.000137458	17.1002	0.867324	80.5746	24.9943	0.250371	14.9877
12	579	0.00013823	16.9396	0.979079	43.0379	43.6372	0.251117	15.1547
12	434	0.000138798	16.997	1	60.7747	57.0138	0.0924965	10.3024
12	702	0.000138804	16.8455	0.981025	45.162	43.5528	0.252191	15.1518
13	541	3.96312e-05	13.7627	0.723471	3.0182	46.1418	0.0924066	8.3084
13	795	5.71575e-05	16.9176	0.726525	37.757	77.9336	0.0948827	66.35
13	686	5.90275e-05	17.0376	0.727291	3.68151	58.7347	0.0947053	24.1846
13	806	5.97027e-05	16.9219	0.786784	37.1927	57.9938	0.124675	53.0163
13	813	6.48491e-05	16.9186	0.99766	3.72774	46.1853	0.176974	19.3528
13	642	6.66619e-05	17.0759	0.987583	42.9898	43.354	0.18353	5.34546
13	567	6.80907e-05	16.8971	0.73264	37.9416	56.624	0.0939678	10.1687
13	828	7.31352e-05	16.8969	0.720844	3.66415	77.4032	0.094302	66.7522
13	837	7.67035e-05	17.0867	0.724546	3.71002	24.8898	0.182356	53.2501
13	845	7.8392e-05	16.9257	0.988697	3.04813	46.178	0.183249	10.1634
13	841	8.46097e-05	18.6708	0.980661	37.3157	61.8077	0.123677	53.1316
13	849	8.46467e-05	18.6926	0.982846	42.9169	43.9971	0.182194	21.2651
13	799	8.56392e-05	16.8992	0.993945	3.70666	58.347	0.176483	19.5248
13	756	8.65896e-05	18.7743	0.979489	80.7743	44.0577	0.183411	21.3929
13	838	9.09248e-05	18.9687	0.787602	70.7222	62.315	0.125415	21.9085
13	582	9.18221e-05	18.6203	0.721673	3.68336	24.8007	0.182269	53.1518
13	761	9.28387e-05	19.0191	0.782488	37.0053	62.3507	0.124719	53.3967
13	814	9.79591e-05	18.6263	0.985157	43.6032	57.1706	0.183402	21.5399
13	793	9.9907e-05	18.5346	0.803588	18.9757	24.587	0.181733	21.7487
13	847	0.000100411	13.7795	0.729973	2.98845	24.9629	0.182318	8.35217
